population_id,gene_id,portfolio_size,portfolio_site_ids,at_least_one_intact_fraction,all_targets_intact_fraction,n_haplotypes_total,n_haplotypes_callable_atleast1,n_haplotypes_callable_all,n_samples,primary_population_n20,sensitivity_population_n10,sensitivity_population_n30
GHcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE03,0.581818181818182,0.581818181818182,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE03,0.5,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE03,0.5375,0.5375,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE03,0.625,0.625,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.987179487179487,0.814102564102564,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.926666666666667,0.56,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.885869565217391,0.592391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.888888888888889,0.574074074074074,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.929577464788732,0.612676056338028,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.942028985507246,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.890909090909091,0.527272727272727,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.916666666666667,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.8375,0.525,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.834821428571429,0.616071428571429,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.993333333333333,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.989130434782609,0.532608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.978114478114478,0.505050505050505,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.97887323943662,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.990909090909091,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.973214285714286,0.580357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.987179487179487,0.814102564102564,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.926666666666667,0.56,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.885869565217391,0.597826086956522,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.888888888888889,0.574074074074074,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.929577464788732,0.612676056338028,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.942028985507246,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.890909090909091,0.527272727272727,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.916666666666667,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.8375,0.525,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.834821428571429,0.616071428571429,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.993333333333333,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.989130434782609,0.53804347826087,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.978114478114478,0.505050505050505,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.97887323943662,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.990909090909091,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.973214285714286,0.580357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.91025641025641,0.801282051282051,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.973333333333333,0.74,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.978260869565217,0.782608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.974747474747475,0.779461279461279,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.964788732394366,0.535211267605634,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.958333333333333,0.958333333333333,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,1,0.942028985507246,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.945454545454546,0.663636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,1,0.916666666666667,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.9875,0.775,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.96875,0.785714285714286,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.903846153846154,0.903846153846154,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.586666666666667,0.586666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.625,0.619565217391304,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.595959595959596,0.595959595959596,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.647887323943662,0.647887323943662,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.666666666666667,0.666666666666667,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.876811594202899,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.581818181818182,0.581818181818182,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.5,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.5375,0.5375,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.638392857142857,0.625,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.987179487179487,0.814102564102564,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.926666666666667,0.56,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.885869565217391,0.592391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.888888888888889,0.574074074074074,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.929577464788732,0.612676056338028,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.942028985507246,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.890909090909091,0.527272727272727,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.916666666666667,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.8375,0.525,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.848214285714286,0.616071428571429,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.993333333333333,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.989130434782609,0.532608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.978114478114478,0.505050505050505,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.97887323943662,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.990909090909091,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.973214285714286,0.580357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.987179487179487,0.814102564102564,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.926666666666667,0.56,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.885869565217391,0.592391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.888888888888889,0.574074074074074,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.929577464788732,0.612676056338028,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.942028985507246,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.890909090909091,0.527272727272727,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.916666666666667,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.8375,0.525,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.848214285714286,0.616071428571429,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.993333333333333,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.989130434782609,0.532608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.978114478114478,0.505050505050505,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.97887323943662,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.990909090909091,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.973214285714286,0.580357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.527173913043478,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,0.986531986531987,0.494949494949495,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,0.973214285714286,0.575892857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.987179487179487,0.814102564102564,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.926666666666667,0.56,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.885869565217391,0.592391304347826,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.888888888888889,0.574074074074074,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.929577464788732,0.612676056338028,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.942028985507246,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.890909090909091,0.527272727272727,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.916666666666667,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.8375,0.525,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.834821428571429,0.616071428571429,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.993333333333333,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.989130434782609,0.532608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.978114478114478,0.505050505050505,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.97887323943662,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.990909090909091,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.973214285714286,0.580357142857143,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.527173913043478,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,0.986531986531987,0.494949494949495,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,0.973214285714286,0.575892857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.717948717948718,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.406666666666667,150,150,150,75,TRUE,TRUE,TRUE
BFgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.532608695652174,184,184,184,92,TRUE,TRUE,TRUE
CMgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,0.986531986531987,0.494949494949495,594,594,594,297,TRUE,TRUE,TRUE
CIcol,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.274647887323944,142,142,142,71,TRUE,TRUE,TRUE
FRgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.625,48,48,48,24,TRUE,TRUE,FALSE
GAgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.876811594202899,138,138,138,69,TRUE,TRUE,TRUE
GHcol,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.363636363636364,110,110,110,55,TRUE,TRUE,TRUE
GHgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.5,24,24,24,12,FALSE,TRUE,FALSE
GNgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,1,0.475,80,80,80,40,TRUE,TRUE,TRUE
UGgam,AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,0.973214285714286,0.575892857142857,224,224,224,112,TRUE,TRUE,TRUE
AOcol,AGAP000399,2,AGAP000399__SITE01;AGAP000399__SITE02,1,1,156,156,156,78,TRUE,TRUE,TRUE
BFcol,AGAP000399,2,AGAP000399__SITE01;AGAP000399__SITE02,1,0.965277777777778,150,144,144,72,TRUE,TRUE,TRUE
