contig,population_id,population_site_id,n_haplotypes_total,n_haplotypes_called_23bp,callable_fraction_23bp,target_23bp_exact_match_fraction,pam_intact_fraction,protospacer_exact_match_fraction,max_target_variant_alt_af,mean_target_heterozygosity_proxy,n_variable_positions,n_variant_positions_in_panel,n_samples,primary_population_n20,sensitivity_population_n10,sensitivity_population_n30
3R,BFgam,AGAP008578__SITE03,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,6,6,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP008578__SITE03,594,594,1,0.986531986531987,0.998316498316498,0.988215488215488,0.00673400673400673,0.00116620260083882,6,6,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP008578__SITE03,142,142,1,0.943661971830986,1,0.943661971830986,0.0563380281690141,0.00462296128269926,6,6,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP008578__SITE03,48,48,1,1,1,1,0,0,6,6,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP008578__SITE03,138,138,1,1,1,1,0,0,6,6,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP008578__SITE03,110,110,1,0.881818181818182,1,0.881818181818182,0.109090909090909,0.00923463887890765,6,6,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP008578__SITE03,24,24,1,1,1,1,0,0,6,6,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP008578__SITE03,80,80,1,1,1,1,0,0,6,6,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP008578__SITE03,224,224,1,0.991071428571429,1,0.991071428571429,0.00892857142857143,0.000769465394853594,6,6,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP008578__SITE04,156,156,1,1,1,1,0,0,5,5,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP008578__SITE04,150,150,1,1,1,1,0,0,5,5,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP008578__SITE04,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,5,5,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP008578__SITE04,594,594,1,0.98989898989899,1,0.98989898989899,0.00505050505050505,0.000875391301390423,5,5,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP008578__SITE04,142,142,1,1,1,1,0,0,5,5,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP008578__SITE04,48,48,1,1,1,1,0,0,5,5,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP008578__SITE04,138,138,1,1,1,1,0,0,5,5,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP008578__SITE04,110,110,1,0.990909090909091,1,0.990909090909091,0.00909090909090909,0.000783327344592167,5,5,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP008578__SITE04,24,24,1,1,1,1,0,0,5,5,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP008578__SITE04,80,80,1,1,1,1,0,0,5,5,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP008578__SITE04,224,224,1,1,1,1,0,0,5,5,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP008578__SITE05,156,156,1,1,1,1,0,0,3,3,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP008578__SITE05,150,150,1,0.993333333333333,1,0.993333333333333,0.00666666666666667,0.000575845410628019,3,3,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP008578__SITE05,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,3,3,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP008578__SITE05,594,594,1,0.998316498316498,1,0.998316498316498,0.00168350168350168,0.000146145000485507,3,3,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP008578__SITE05,142,142,1,0.985915492957746,1,0.985915492957746,0.0140845070422535,0.00120748988727219,3,3,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP008578__SITE05,48,48,1,1,1,1,0,0,3,3,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP008578__SITE05,138,138,1,1,1,1,0,0,3,3,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP008578__SITE05,110,110,1,0.990909090909091,1,0.990909090909091,0.00909090909090909,0.000783327344592167,3,3,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP008578__SITE05,24,24,1,1,1,1,0,0,3,3,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP008578__SITE05,80,80,1,1,1,1,0,0,3,3,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP008578__SITE05,224,224,1,0.995535714285714,1,0.995535714285714,0.00446428571428571,0.000386465727595386,3,3,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP010220__SITE01,156,156,1,0.967948717948718,1,0.967948717948718,0.0320512820512821,0.00269773890175228,1,1,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP010220__SITE01,150,150,1,1,1,1,0,0,1,1,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP010220__SITE01,184,184,1,1,1,1,0,0,1,1,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP010220__SITE01,594,594,1,1,1,1,0,0,1,1,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP010220__SITE01,142,142,1,1,1,1,0,0,1,1,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP010220__SITE01,48,48,1,1,1,1,0,0,1,1,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP010220__SITE01,138,138,1,1,1,1,0,0,1,1,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP010220__SITE01,110,110,1,1,1,1,0,0,1,1,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP010220__SITE01,24,24,1,1,1,1,0,0,1,1,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP010220__SITE01,80,80,1,1,1,1,0,0,1,1,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP010220__SITE01,224,224,1,1,1,1,0,0,1,1,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP010220__SITE02,156,156,1,1,1,1,0,0,4,4,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP010220__SITE02,150,150,1,0.866666666666667,1,0.866666666666667,0.12,0.0103265700483092,4,4,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP010220__SITE02,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,4,4,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP010220__SITE02,594,594,1,0.998316498316498,1,0.998316498316498,0.00168350168350168,0.000146145000485507,4,4,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP010220__SITE02,142,142,1,0.788732394366197,1,0.788732394366197,0.211267605633803,0.0144898786472663,4,4,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP010220__SITE02,48,48,1,1,1,1,0,0,4,4,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP010220__SITE02,138,138,1,0.934782608695652,1,0.934782608695652,0.0652173913043478,0.00530122462398291,4,4,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP010220__SITE02,110,110,1,0.781818181818182,1,0.781818181818182,0.154545454545455,0.0165432985986346,4,4,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP010220__SITE02,24,24,1,1,1,1,0,0,4,4,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP010220__SITE02,80,80,1,1,1,1,0,0,4,4,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP010220__SITE02,224,224,1,1,1,1,0,0,4,4,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP010220__SITE03,156,156,1,1,1,1,0,0,4,4,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP010220__SITE03,150,150,1,0.866666666666667,1,0.866666666666667,0.12,0.0103265700483092,4,4,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP010220__SITE03,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,4,4,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP010220__SITE03,594,594,1,0.998316498316498,1,0.998316498316498,0.00168350168350168,0.000146145000485507,4,4,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP010220__SITE03,142,142,1,0.788732394366197,1,0.788732394366197,0.211267605633803,0.0144898786472663,4,4,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP010220__SITE03,48,48,1,1,1,1,0,0,4,4,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP010220__SITE03,138,138,1,0.934782608695652,1,0.934782608695652,0.0652173913043478,0.00530122462398291,4,4,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP010220__SITE03,110,110,1,0.781818181818182,1,0.781818181818182,0.154545454545455,0.0165432985986346,4,4,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP010220__SITE03,24,24,1,1,1,1,0,0,4,4,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP010220__SITE03,80,80,1,1,1,1,0,0,4,4,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP010220__SITE03,224,224,1,1,1,1,0,0,4,4,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP010220__SITE04,156,156,1,1,1,1,0,0,1,1,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP010220__SITE04,150,150,1,1,1,1,0,0,1,1,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP010220__SITE04,184,184,1,0.739130434782609,1,0.739130434782609,0.260869565217391,0.0167666639270157,1,1,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP010220__SITE04,594,594,1,0.767676767676768,1,0.767676767676768,0.232323232323232,0.0155086215692276,1,1,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP010220__SITE04,142,142,1,1,1,1,0,0,1,1,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP010220__SITE04,48,48,1,1,1,1,0,0,1,1,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP010220__SITE04,138,138,1,0.927536231884058,1,0.927536231884058,0.072463768115942,0.00584458873272878,1,1,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP010220__SITE04,110,110,1,1,1,1,0,0,1,1,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP010220__SITE04,24,24,1,0.708333333333333,1,0.708333333333333,0.291666666666667,0.0179649758454106,1,1,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP010220__SITE04,80,80,1,0.7125,1,0.7125,0.2875,0.0178125,1,1,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP010220__SITE04,224,224,1,0.660714285714286,1,0.660714285714286,0.339285714285714,0.019493123336291,1,1,112,TRUE,TRUE,TRUE
3R,AOcol,AGAP010220__SITE05,156,156,1,1,1,1,0,0,1,1,78,TRUE,TRUE,TRUE
3R,BFcol,AGAP010220__SITE05,150,150,1,1,1,1,0,0,1,1,75,TRUE,TRUE,TRUE
3R,BFgam,AGAP010220__SITE05,184,184,1,0.739130434782609,1,0.739130434782609,0.260869565217391,0.0167666639270157,1,1,92,TRUE,TRUE,TRUE
3R,CMgam,AGAP010220__SITE05,594,594,1,0.767676767676768,1,0.767676767676768,0.232323232323232,0.0155086215692276,1,1,297,TRUE,TRUE,TRUE
3R,CIcol,AGAP010220__SITE05,142,142,1,1,1,1,0,0,1,1,71,TRUE,TRUE,TRUE
3R,FRgam,AGAP010220__SITE05,48,48,1,1,1,1,0,0,1,1,24,TRUE,TRUE,FALSE
3R,GAgam,AGAP010220__SITE05,138,138,1,0.927536231884058,1,0.927536231884058,0.072463768115942,0.00584458873272878,1,1,69,TRUE,TRUE,TRUE
3R,GHcol,AGAP010220__SITE05,110,110,1,1,1,1,0,0,1,1,55,TRUE,TRUE,TRUE
3R,GHgam,AGAP010220__SITE05,24,24,1,0.708333333333333,1,0.708333333333333,0.291666666666667,0.0179649758454106,1,1,12,FALSE,TRUE,FALSE
3R,GNgam,AGAP010220__SITE05,80,80,1,0.7125,1,0.7125,0.2875,0.0178125,1,1,40,TRUE,TRUE,TRUE
3R,UGgam,AGAP010220__SITE05,224,224,1,0.660714285714286,1,0.660714285714286,0.339285714285714,0.019493123336291,1,1,112,TRUE,TRUE,TRUE
2L,AOcol,AGAP005920__SITE01,156,156,1,1,1,1,0,0,3,3,78,TRUE,TRUE,TRUE
2L,BFcol,AGAP005920__SITE01,150,150,1,0.986666666666667,1,0.986666666666667,0.00666666666666667,0.00115169082125604,3,3,75,TRUE,TRUE,TRUE
2L,BFgam,AGAP005920__SITE01,184,184,1,1,1,1,0,0,3,3,92,TRUE,TRUE,TRUE
2L,CMgam,AGAP005920__SITE01,594,594,1,0.998316498316498,1,0.998316498316498,0.00168350168350168,0.000146145000485507,3,3,297,TRUE,TRUE,TRUE
2L,CIcol,AGAP005920__SITE01,142,142,1,1,1,1,0,0,3,3,71,TRUE,TRUE,TRUE
2L,FRgam,AGAP005920__SITE01,48,48,1,0.9375,1,0.9375,0.0625,0.00509510869565217,3,3,24,TRUE,TRUE,FALSE
2L,GAgam,AGAP005920__SITE01,138,138,1,1,1,1,0,0,3,3,69,TRUE,TRUE,TRUE
2L,GHcol,AGAP005920__SITE01,110,110,1,1,1,1,0,0,3,3,55,TRUE,TRUE,TRUE
2L,GHgam,AGAP005920__SITE01,24,24,1,1,1,1,0,0,3,3,12,FALSE,TRUE,FALSE
2L,GNgam,AGAP005920__SITE01,80,80,1,1,1,1,0,0,3,3,40,TRUE,TRUE,TRUE
2L,UGgam,AGAP005920__SITE01,224,224,1,1,1,1,0,0,3,3,112,TRUE,TRUE,TRUE
2L,AOcol,AGAP005920__SITE02,156,156,1,1,1,1,0,0,5,5,78,TRUE,TRUE,TRUE
2L,BFcol,AGAP005920__SITE02,150,150,1,0.98,1,0.98,0.0133333333333333,0.00171980676328502,5,5,75,TRUE,TRUE,TRUE
2L,BFgam,AGAP005920__SITE02,184,184,1,1,1,1,0,0,5,5,92,TRUE,TRUE,TRUE
2L,CMgam,AGAP005920__SITE02,594,594,1,0.996632996632997,1,0.996632996632997,0.00168350168350168,0.000292290000971014,5,5,297,TRUE,TRUE,TRUE
2L,CIcol,AGAP005920__SITE02,142,142,1,0.985915492957746,1,0.985915492957746,0.00704225352112676,0.00121611481503842,5,5,71,TRUE,TRUE,TRUE
2L,FRgam,AGAP005920__SITE02,48,48,1,1,1,1,0,0,5,5,24,TRUE,TRUE,FALSE
2L,GAgam,AGAP005920__SITE02,138,138,1,1,1,1,0,0,5,5,69,TRUE,TRUE,TRUE
2L,GHcol,AGAP005920__SITE02,110,110,1,1,1,1,0,0,5,5,55,TRUE,TRUE,TRUE
2L,GHgam,AGAP005920__SITE02,24,24,1,1,1,1,0,0,5,5,12,FALSE,TRUE,FALSE
2L,GNgam,AGAP005920__SITE02,80,80,1,1,1,1,0,0,5,5,40,TRUE,TRUE,TRUE
2L,UGgam,AGAP005920__SITE02,224,224,1,1,1,1,0,0,5,5,112,TRUE,TRUE,TRUE
2L,AOcol,AGAP005920__SITE03,156,156,1,1,1,1,0,0,3,3,78,TRUE,TRUE,TRUE
2L,BFcol,AGAP005920__SITE03,150,150,1,0.893333333333333,0.893333333333333,1,0.106666666666667,0.00828599033816425,3,3,75,TRUE,TRUE,TRUE
2L,BFgam,AGAP005920__SITE03,184,184,1,0.956521739130435,0.956521739130435,1,0.0434782608695652,0.00361633927837594,3,3,92,TRUE,TRUE,TRUE
2L,CMgam,AGAP005920__SITE03,594,594,1,0.984848484848485,0.986531986531987,0.998316498316498,0.0134680134680135,0.00130150379015845,3,3,297,TRUE,TRUE,TRUE
2L,CIcol,AGAP005920__SITE03,142,142,1,0.97887323943662,0.985915492957746,0.992957746478873,0.0140845070422535,0.00181554729479141,3,3,71,TRUE,TRUE,TRUE
2L,FRgam,AGAP005920__SITE03,48,48,1,1,1,1,0,0,3,3,24,TRUE,TRUE,FALSE
2L,GAgam,AGAP005920__SITE03,138,138,1,0.985507246376812,1,0.985507246376812,0.0144927536231884,0.00124197510570487,3,3,69,TRUE,TRUE,TRUE
2L,GHcol,AGAP005920__SITE03,110,110,1,1,1,1,0,0,3,3,55,TRUE,TRUE,TRUE
2L,GHgam,AGAP005920__SITE03,24,24,1,1,1,1,0,0,3,3,12,FALSE,TRUE,FALSE
2L,GNgam,AGAP005920__SITE03,80,80,1,0.95,0.95,1,0.05,0.0041304347826087,3,3,40,TRUE,TRUE,TRUE
2L,UGgam,AGAP005920__SITE03,224,224,1,0.955357142857143,0.955357142857143,1,0.0446428571428571,0.00370868456078083,3,3,112,TRUE,TRUE,TRUE
2L,AOcol,AGAP005920__SITE04,156,156,1,1,1,1,0,0,4,4,78,TRUE,TRUE,TRUE
2L,BFcol,AGAP005920__SITE04,150,150,1,1,1,1,0,0,4,4,75,TRUE,TRUE,TRUE
2L,BFgam,AGAP005920__SITE04,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,4,4,92,TRUE,TRUE,TRUE
2L,CMgam,AGAP005920__SITE04,594,594,1,0.996632996632997,1,0.996632996632997,0.00168350168350168,0.000292290000971014,4,4,297,TRUE,TRUE,TRUE
2L,CIcol,AGAP005920__SITE04,142,142,1,0.992957746478873,1,0.992957746478873,0.00704225352112676,0.000608057407519212,4,4,71,TRUE,TRUE,TRUE
2L,FRgam,AGAP005920__SITE04,48,48,1,1,1,1,0,0,4,4,24,TRUE,TRUE,FALSE
2L,GAgam,AGAP005920__SITE04,138,138,1,0.985507246376812,1,0.985507246376812,0.0144927536231884,0.00124197510570487,4,4,69,TRUE,TRUE,TRUE
2L,GHcol,AGAP005920__SITE04,110,110,1,0.990909090909091,1,0.990909090909091,0.00909090909090909,0.000783327344592167,4,4,55,TRUE,TRUE,TRUE
2L,GHgam,AGAP005920__SITE04,24,24,1,0.875,1,0.875,0.125,0.00951086956521739,4,4,12,FALSE,TRUE,FALSE
2L,GNgam,AGAP005920__SITE04,80,80,1,1,1,1,0,0,4,4,40,TRUE,TRUE,TRUE
2L,UGgam,AGAP005920__SITE04,224,224,1,0.991071428571429,1,0.991071428571429,0.00892857142857143,0.000769465394853594,4,4,112,TRUE,TRUE,TRUE
2L,AOcol,AGAP005920__SITE05,156,156,1,1,1,1,0,0,6,6,78,TRUE,TRUE,TRUE
2L,BFcol,AGAP005920__SITE05,150,150,1,0.993333333333333,1,0.993333333333333,0.00666666666666667,0.000575845410628019,6,6,75,TRUE,TRUE,TRUE
2L,BFgam,AGAP005920__SITE05,184,184,1,1,1,1,0,0,6,6,92,TRUE,TRUE,TRUE
2L,CMgam,AGAP005920__SITE05,594,594,1,0.98989898989899,0.991582491582492,0.998316498316498,0.00505050505050505,0.000874898400882883,6,6,297,TRUE,TRUE,TRUE
2L,CIcol,AGAP005920__SITE05,142,142,1,1,1,1,0,0,6,6,71,TRUE,TRUE,TRUE
2L,FRgam,AGAP005920__SITE05,48,48,1,1,1,1,0,0,6,6,24,TRUE,TRUE,FALSE
2L,GAgam,AGAP005920__SITE05,138,138,1,1,1,1,0,0,6,6,69,TRUE,TRUE,TRUE
2L,GHcol,AGAP005920__SITE05,110,110,1,1,1,1,0,0,6,6,55,TRUE,TRUE,TRUE
2L,GHgam,AGAP005920__SITE05,24,24,1,1,1,1,0,0,6,6,12,FALSE,TRUE,FALSE
2L,GNgam,AGAP005920__SITE05,80,80,1,1,1,1,0,0,6,6,40,TRUE,TRUE,TRUE
2L,UGgam,AGAP005920__SITE05,224,224,1,1,1,1,0,0,6,6,112,TRUE,TRUE,TRUE
2R,AOcol,AGAP001108__SITE01,156,156,1,1,1,1,0,0,1,1,78,TRUE,TRUE,TRUE
2R,BFcol,AGAP001108__SITE01,150,150,1,1,1,1,0,0,1,1,75,TRUE,TRUE,TRUE
2R,BFgam,AGAP001108__SITE01,184,184,1,1,1,1,0,0,1,1,92,TRUE,TRUE,TRUE
2R,CMgam,AGAP001108__SITE01,594,594,1,0.998316498316498,0.998316498316498,1,0.00168350168350168,0.000146145000485507,1,1,297,TRUE,TRUE,TRUE
2R,CIcol,AGAP001108__SITE01,142,142,1,1,1,1,0,0,1,1,71,TRUE,TRUE,TRUE
2R,FRgam,AGAP001108__SITE01,48,48,1,1,1,1,0,0,1,1,24,TRUE,TRUE,FALSE
2R,GAgam,AGAP001108__SITE01,138,138,1,1,1,1,0,0,1,1,69,TRUE,TRUE,TRUE
2R,GHcol,AGAP001108__SITE01,110,110,1,1,1,1,0,0,1,1,55,TRUE,TRUE,TRUE
2R,GHgam,AGAP001108__SITE01,24,24,1,1,1,1,0,0,1,1,12,FALSE,TRUE,FALSE
2R,GNgam,AGAP001108__SITE01,80,80,1,1,1,1,0,0,1,1,40,TRUE,TRUE,TRUE
2R,UGgam,AGAP001108__SITE01,224,224,1,1,1,1,0,0,1,1,112,TRUE,TRUE,TRUE
2R,AOcol,AGAP001108__SITE02,156,156,1,1,1,1,0,0,5,5,78,TRUE,TRUE,TRUE
2R,BFcol,AGAP001108__SITE02,150,150,1,1,1,1,0,0,5,5,75,TRUE,TRUE,TRUE
2R,BFgam,AGAP001108__SITE02,184,184,1,0.951086956521739,1,0.951086956521739,0.0489130434782609,0.00404526588312649,5,5,92,TRUE,TRUE,TRUE
2R,CMgam,AGAP001108__SITE02,594,594,1,0.929292929292929,0.994949494949495,0.934343434343434,0.0622895622895623,0.00595399168082523,5,5,297,TRUE,TRUE,TRUE
2R,CIcol,AGAP001108__SITE02,142,142,1,1,1,1,0,0,5,5,71,TRUE,TRUE,TRUE
2R,FRgam,AGAP001108__SITE02,48,48,1,1,1,1,0,0,5,5,24,TRUE,TRUE,FALSE
2R,GAgam,AGAP001108__SITE02,138,138,1,1,1,1,0,0,5,5,69,TRUE,TRUE,TRUE
2R,GHcol,AGAP001108__SITE02,110,110,1,1,1,1,0,0,5,5,55,TRUE,TRUE,TRUE
2R,GHgam,AGAP001108__SITE02,24,24,1,1,1,1,0,0,5,5,12,FALSE,TRUE,FALSE
2R,GNgam,AGAP001108__SITE02,80,80,1,0.9375,1,0.9375,0.0625,0.00509510869565217,5,5,40,TRUE,TRUE,TRUE
2R,UGgam,AGAP001108__SITE02,224,224,1,0.96875,1,0.96875,0.0267857142857143,0.00265326918811003,5,5,112,TRUE,TRUE,TRUE
2R,AOcol,AGAP001108__SITE03,156,156,1,0.583333333333333,0.583333333333333,1,0.416666666666667,0.0211352657004831,6,6,78,TRUE,TRUE,TRUE
2R,BFcol,AGAP001108__SITE03,150,150,1,0.64,0.64,1,0.36,0.0200347826086957,6,6,75,TRUE,TRUE,TRUE
2R,BFgam,AGAP001108__SITE03,184,184,1,0.722826086956522,0.771739130434783,0.951086956521739,0.228260869565217,0.0193633393605655,6,6,92,TRUE,TRUE,TRUE
2R,CMgam,AGAP001108__SITE03,594,594,1,0.717171717171717,0.779461279461279,0.934343434343434,0.220538720538721,0.0204649826227926,6,6,297,TRUE,TRUE,TRUE
2R,CIcol,AGAP001108__SITE03,142,142,1,0.640845070422535,0.640845070422535,1,0.359154929577465,0.0200141448815366,6,6,71,TRUE,TRUE,TRUE
2R,FRgam,AGAP001108__SITE03,48,48,1,0.9375,0.9375,1,0.0625,0.00509510869565217,6,6,24,TRUE,TRUE,FALSE
2R,GAgam,AGAP001108__SITE03,138,138,1,0.681159420289855,0.681159420289855,1,0.318840579710145,0.0188853273426299,6,6,69,TRUE,TRUE,TRUE
2R,GHcol,AGAP001108__SITE03,110,110,1,0.681818181818182,0.681818181818182,1,0.309090909090909,0.0193532159540065,6,6,55,TRUE,TRUE,TRUE
2R,GHgam,AGAP001108__SITE03,24,24,1,0.666666666666667,0.666666666666667,1,0.333333333333333,0.0193236714975845,6,6,12,FALSE,TRUE,FALSE
2R,GNgam,AGAP001108__SITE03,80,80,1,0.675,0.7375,0.9375,0.2625,0.021929347826087,6,6,40,TRUE,TRUE,TRUE
2R,UGgam,AGAP001108__SITE03,224,224,1,0.691964285714286,0.723214285714286,0.96875,0.276785714285714,0.0200598242014197,6,6,112,TRUE,TRUE,TRUE
2R,AOcol,AGAP001108__SITE04,156,156,1,0.583333333333333,1,0.583333333333333,0.416666666666667,0.0211352657004831,4,4,78,TRUE,TRUE,TRUE
2R,BFcol,AGAP001108__SITE04,150,150,1,0.64,1,0.64,0.36,0.0200347826086957,4,4,75,TRUE,TRUE,TRUE
2R,BFgam,AGAP001108__SITE04,184,184,1,0.722826086956522,1,0.722826086956522,0.228260869565217,0.0193633393605655,4,4,92,TRUE,TRUE,TRUE
2R,CMgam,AGAP001108__SITE04,594,594,1,0.717171717171717,1,0.717171717171717,0.220538720538721,0.0200270405218436,4,4,297,TRUE,TRUE,TRUE
2R,CIcol,AGAP001108__SITE04,142,142,1,0.640845070422535,1,0.640845070422535,0.359154929577465,0.0200141448815366,4,4,71,TRUE,TRUE,TRUE
2R,FRgam,AGAP001108__SITE04,48,48,1,0.9375,1,0.9375,0.0625,0.00509510869565217,4,4,24,TRUE,TRUE,FALSE
2R,GAgam,AGAP001108__SITE04,138,138,1,0.681159420289855,1,0.681159420289855,0.318840579710145,0.0188853273426299,4,4,69,TRUE,TRUE,TRUE
2R,GHcol,AGAP001108__SITE04,110,110,1,0.681818181818182,1,0.681818181818182,0.309090909090909,0.0193532159540065,4,4,55,TRUE,TRUE,TRUE
2R,GHgam,AGAP001108__SITE04,24,24,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0.0193236714975845,4,4,12,FALSE,TRUE,FALSE
2R,GNgam,AGAP001108__SITE04,80,80,1,0.675,1,0.675,0.2625,0.021929347826087,4,4,40,TRUE,TRUE,TRUE
2R,UGgam,AGAP001108__SITE04,224,224,1,0.691964285714286,1,0.691964285714286,0.276785714285714,0.0200598242014197,4,4,112,TRUE,TRUE,TRUE
2R,AOcol,AGAP001108__SITE05,156,156,1,1,1,1,0,0,2,2,78,TRUE,TRUE,TRUE
2R,BFcol,AGAP001108__SITE05,150,150,1,1,1,1,0,0,2,2,75,TRUE,TRUE,TRUE
2R,BFgam,AGAP001108__SITE05,184,184,1,0.994565217391304,1,0.994565217391304,0.00543478260869565,0.000470021369277554,2,2,92,TRUE,TRUE,TRUE
2R,CMgam,AGAP001108__SITE05,594,594,1,0.988215488215488,1,0.988215488215488,0.0117845117845118,0.00101266409274022,2,2,297,TRUE,TRUE,TRUE
2R,CIcol,AGAP001108__SITE05,142,142,1,1,1,1,0,0,2,2,71,TRUE,TRUE,TRUE
2R,FRgam,AGAP001108__SITE05,48,48,1,1,1,1,0,0,2,2,24,TRUE,TRUE,FALSE
2R,GAgam,AGAP001108__SITE05,138,138,1,1,1,1,0,0,2,2,69,TRUE,TRUE,TRUE
2R,GHcol,AGAP001108__SITE05,110,110,1,1,1,1,0,0,2,2,55,TRUE,TRUE,TRUE
2R,GHgam,AGAP001108__SITE05,24,24,1,1,1,1,0,0,2,2,12,FALSE,TRUE,FALSE
2R,GNgam,AGAP001108__SITE05,80,80,1,0.9875,1,0.9875,0.0125,0.00107336956521739,2,2,40,TRUE,TRUE,TRUE
2R,UGgam,AGAP001108__SITE05,224,224,1,0.995535714285714,1,0.995535714285714,0.00446428571428571,0.000386465727595386,2,2,112,TRUE,TRUE,TRUE
3L,AOcol,AGAP010453__SITE01,156,156,1,1,1,1,0,0,3,3,78,TRUE,TRUE,TRUE
3L,BFcol,AGAP010453__SITE01,150,150,1,0.993333333333333,1,0.993333333333333,0.00666666666666667,0.000575845410628019,3,3,75,TRUE,TRUE,TRUE
3L,BFgam,AGAP010453__SITE01,184,184,1,0.967391304347826,1,0.967391304347826,0.0326086956521739,0.0027430755321772,3,3,92,TRUE,TRUE,TRUE
3L,CMgam,AGAP010453__SITE01,594,594,1,0.971380471380471,1,0.971380471380471,0.0252525252525253,0.00243221755445442,3,3,297,TRUE,TRUE,TRUE
3L,CIcol,AGAP010453__SITE01,142,142,1,0.992957746478873,1,0.992957746478873,0.00704225352112676,0.000608057407519212,3,3,71,TRUE,TRUE,TRUE
